55301580506298140.03900,0.05700,-0.02900,-0.03600,0.14400,-1.22400,0.00000,0.00000,0.00000,0.00000,0.03638,-0.04031,0.00000,0.04031,0.03638,0.99998,-0.00475,-0.00403,0.00473,0.99997,-0.00591,0.00406,0.00589,0.99997,-0.00487,-0.00579,-0.00403,0.35498
55301580506298140.03900,0.05700,-0.02900,-0.03600,0.14400,-1.22400,0.00000,0.00000,0.00000,0.00000,0.03638,-0.04031,0.00000,0.04031,0.03638,0.99998,-0.00475,-0.00403,0.00473,0.99997,-0.00591,0.00406,0.00589,0.99997,-0.00487,-0.00579,-0.00403,0.35498
55301581166280440.03900,0.05700,-0.01000,-0.07200,0.25200,-1.33200,0.00000,0.00000,0.00000,0.00000,0.04035,-0.04498,0.00000,0.04498,0.04035,0.99991,-0.01253,-0.00398,0.01250,0.99990,-0.00611,0.00406,0.00606,0.99997,-0.01265,-0.00579,-0.00398,0.75303
55301581166280440.03900,0.05700,-0.01000,-0.07200,0.25200,-1.33200,0.00000,0.00000,0.00000,0.00000,0.04035,-0.04498,0.00000,0.04498,0.04035,0.99991,-0.01253,-0.00398,0.01250,0.99990,-0.00611,0.00406,0.00606,0.99997,-0.01265,-0.00579,-0.00398,0.75303
55301581845467370.03900,0.04800,-0.01000,-0.07200,0.25200,-1.33200,0.00000,0.00000,0.00000,0.00000,0.04040,-0.04504,0.00000,0.04504,0.04040,0.99990,-0.01331,-0.00400,0.01329,0.99990,-0.00521,0.00406,0.00516,0.99998,-0.01342,-0.00487,-0.00398,0.79598
55301581845467370.03900,0.04800,-0.01000,-0.07200,0.25200,-1.33200,0.00000,0.00000,0.00000,0.00000,0.04040,-0.04504,0.00000,0.04504,0.04040,0.99990,-0.01331,-0.00400,0.01329,0.99990,-0.00521,0.00406,0.00516,0.99998,-0.01342,-0.00487,-0.00398,0.79598
55301582475591210.00000,0.09500,-0.01900,-0.07200,0.25200,-1.33200,0.00000,0.00000,0.00000,0.00000,0.03761,-0.04175,0.00000,0.04175,0.03761,0.99996,-0.00943,-0.00000,0.00943,0.99991,-0.00986,0.00010,0.00986,0.99995,-0.00964,-0.00965,-0.00004,0.54032
55301582475591210.00000,0.09500,-0.01900,-0.07200,0.25200,-1.33200,0.00000,0.00000,0.00000,0.00000,0.03761,-0.04175,0.00000,0.04175,0.03761,0.99996,-0.00943,-0.00000,0.00943,0.99991,-0.00986,0.00010,0.00986,0.99995,-0.00964,-0.00965,-0.00004,0.54032
55301583146031990.01900,0.01000,0.06700,-0.10800,0.25200,-1.29600,0.00000,0.00000,0.00000,0.00000,0.03906,-0.04346,0.00000,0.04346,0.03906,0.99986,-0.01656,-0.00185,0.01656,0.99986,-0.00143,0.00187,0.00140,1.00000,-0.01659,-0.00105,-0.00177,0.95470
55301583146031990.01900,0.01000,0.06700,-0.10800,0.25200,-1.29600,0.00000,0.00000,0.00000,0.00000,0.03906,-0.04346,0.00000,0.04346,0.03906,0.99986,-0.01656,-0.00185,0.01656,0.99986,-0.00143,0.00187,0.00140,1.00000,-0.01659,-0.00105,-0.00177,0.95470
55301583833890440.08600,0.05700,0.03800,-0.10800,0.07200,-1.22400,0.00000,0.00000,0.00000,0.00000,0.04096,-0.04571,0.00000,0.04571,0.04096,0.99996,0.00118,-0.00861,-0.00123,0.99998,-0.00575,0.00861,0.00576,0.99995,0.00105,-0.00579,-0.00861,-0.49693
55301583833890440.08600,0.05700,0.03800,-0.10800,0.07200,-1.22400,0.00000,0.00000,0.00000,0.00000,0.04096,-0.04571,0.00000,0.04571,0.04096,0.99996,0.00118,-0.00861,-0.00123,0.99998,-0.00575,0.00861,0.00576,0.99995,0.00105,-0.00579,-0.00861,-0.49693
55301584466294290.01900,0.05700,-0.04800,-0.10800,0.07200,-1.15200,0.00000,0.00000,0.00000,0.00000,0.03477,-0.03842,0.00000,0.03842,0.03477,1.00000,0.00082,-0.00204,-0.00083,0.99998,-0.00577,0.00204,0.00577,0.99998,0.00069,-0.00579,-0.00204,-0.12511
55301585649666600.06700,0.01900,-0.06700,-0.10800,0.07200,-1.15200,0.00000,0.00000,0.00000,0.00000,0.03815,-0.04238,0.00000,0.04238,0.03815,0.99997,-0.00228,-0.00700,0.00227,1.00000,-0.00197,0.00701,0.00195,0.99997,-0.00232,-0.00190,-0.00699,0.42197
55301585126159690.06700,0.01900,-0.06700,-0.21600,0.10800,-0.93600,0.00000,0.00000,0.00000,0.00000,0.03503,-0.03874,0.00000,0.03874,0.03503,0.99997,-0.00438,-0.00701,0.00436,0.99999,-0.00203,0.00702,0.00200,0.99997,-0.00442,-0.00190,-0.00699,0.47313
55301586309757370.07700,0.03800,0.03800,-0.21600,0.10800,-0.93600,0.00000,0.00000,0.00000,0.00000,0.03540,-0.03917,0.00000,0.03917,0.03540,0.99997,-0.00261,-0.00771,0.00258,0.99999,-0.00394,0.00772,0.00392,0.99996,-0.00270,-0.00387,-0.00770,0.46646
55301585786243530.07700,0.03800,0.03800,-0.21600,0.10800,-0.93600,0.00000,0.00000,0.00000,0.00000,0.03540,-0.03917,0.00000,0.03917,0.03540,0.99997,-0.00261,-0.00771,0.00258,0.99999,-0.00394,0.00772,0.00392,0.99996,-0.00270,-0.00387,-0.00770,0.46646
55301586969651990.04800,0.04800,0.01900,-0.21600,0.10800,-0.93600,0.00000,0.00000,0.00000,0.00000,0.03348,-0.03693,0.00000,0.03693,0.03348,0.99999,-0.00190,-0.00482,0.00188,0.99999,-0.00493,0.00483,0.00492,0.99998,-0.00201,-0.00488,-0.00482,0.29541
55301586446299670.04800,0.04800,0.01900,-0.21600,0.10800,-0.93600,0.00000,0.00000,0.00000,0.00000,0.03348,-0.03693,0.00000,0.03693,0.03348,0.99999,-0.00190,-0.00482,0.00188,0.99999,-0.00493,0.00483,0.00492,0.99998,-0.00201,-0.00488,-0.00482,0.29541
55301587629624310.01900,0.01900,0.06700,-0.21600,0.10800,-0.93600,0.00000,0.00000,0.00000,0.00000,0.03163,-0.03479,0.00000,0.03479,0.03163,0.99999,-0.00468,-0.00179,0.00467,0.99999,-0.00206,0.00180,0.00206,1.00000,-0.00472,-0.00196,-0.00177,0.28667
55301587106371210.01900,0.01900,0.06700,-0.18000,0.07200,-0.86400,0.00000,0.00000,0.00000,0.00000,0.02876,-0.03149,0.00000,0.03149,0.02876,1.00000,-0.00224,-0.00178,0.00224,1.00000,-0.00201,0.00179,0.00200,1.00000,-0.00229,-0.00196,-0.00177,0.16313
55301588289641220.01900,0.05700,-0.72800,-0.18000,0.07200,-0.86400,0.00000,0.00000,0.00000,0.00000,0.02991,-0.03281,0.00000,0.03281,0.02991,0.99999,0.00130,-0.00379,-0.00132,0.99998,-0.00576,0.00378,0.00576,0.99998,0.00118,-0.00579,-0.00379,-0.22642
55301587766291220.01900,0.05700,-0.72800,-0.10800,0.18000,-1.36800,0.00000,0.00000,0.00000,0.00000,0.04193,-0.04687,0.00000,0.04687,0.04193,0.99997,-0.00705,-0.00378,0.00702,0.99996,-0.00597,0.00383,0.00594,0.99998,-0.00717,-0.00579,-0.00379,0.45714
55301588949681210.00000,0.07600,0.01900,-0.10800,0.18000,-1.36800,0.00000,0.00000,0.00000,0.00000,0.03938,-0.04384,0.00000,0.04384,0.03938,0.99998,-0.00562,0.00005,0.00562,0.99995,-0.00784,-0.00001,0.00784,0.99997,-0.00579,-0.00771,0.00004,0.32203
55301588426311230.00000,0.07600,0.01900,-0.10800,0.14400,-1.36800,0.00000,0.00000,0.00000,0.00000,0.03932,-0.04377,0.00000,0.04377,0.03932,1.00000,-0.00297,0.00005,0.00297,0.99997,-0.00778,-0.00002,0.00778,0.99997,-0.00313,-0.00771,0.00004,0.16902
55301589609894290.01000,0.04800,0.00000,-0.10800,0.14400,-1.36800,0.00000,0.00000,0.00000,0.00000,0.04014,-0.04473,0.00000,0.04473,0.04014,0.99999,-0.00536,-0.00102,0.00535,0.99997,-0.00500,0.00105,0.00499,0.99999,-0.00546,-0.00487,-0.00102,0.31090
55301589086651990.01000,0.04800,0.00000,-0.10800,0.14400,-1.33200,0.00000,0.00000,0.00000,0.00000,0.03915,-0.04357,0.00000,0.04357,0.03915,0.99999,-0.00536,-0.00102,0.00535,0.99997,-0.00500,0.00105,0.00499,0.99999,-0.00546,-0.00487,-0.00102,0.31153
55301590269850450.04800,0.01000,0.03800,-0.10800,0.14400,-1.33200,0.00000,0.00000,0.00000,0.00000,0.04175,-0.04665,0.00000,0.04665,0.04175,0.99995,-0.00842,-0.00481,0.00842,0.99996,-0.00125,0.00482,0.00121,0.99999,-0.00845,-0.00103,-0.00477,0.55532
55301589760238910.04800,0.01000,0.03800,-0.10800,0.14400,-1.29600,0.00000,0.00000,0.00000,0.00000,0.04078,-0.04549,0.00000,0.04549,0.04078,0.99995,-0.00843,-0.00481,0.00843,0.99996,-0.00125,0.00482,0.00121,0.99999,-0.00846,-0.00103,-0.00477,0.55602
55301590923068140.02900,0.02900,-0.08600,-0.10800,0.14400,-1.29600,0.00000,0.00000,0.00000,0.00000,0.03965,-0.04415,0.00000,0.04415,0.03965,0.99997,-0.00691,-0.00318,0.00690,0.99997,-0.00309,0.00320,0.00307,0.99999,-0.00698,-0.00292,-0.00316,0.43566
55301590406819690.02900,0.02900,-0.08600,-0.10800,0.14400,-1.29600,0.00000,0.00000,0.00000,0.00000,0.03965,-0.04415,0.00000,0.04415,0.03965,0.99997,-0.00691,-0.00318,0.00690,0.99997,-0.00309,0.00320,0.00307,0.99999,-0.00698,-0.00292,-0.00316,0.43566
55301591590378900.03900,0.07600,0.02900,-0.10800,0.14400,-1.29600,0.00000,0.00000,0.00000,0.00000,0.03989,-0.04444,0.00000,0.04444,0.03989,0.99999,-0.00273,-0.00388,0.00270,0.99997,-0.00778,0.00390,0.00777,0.99996,-0.00289,-0.00771,-0.00389,0.26980
55301591066472000.03900,0.07600,0.02900,-0.10800,0.14400,-1.29600,0.00000,0.00000,0.00000,0.00000,0.03989,-0.04444,0.00000,0.04444,0.03989,0.99999,-0.00273,-0.00388,0.00270,0.99997,-0.00778,0.00390,0.00777,0.99996,-0.00289,-0.00771,-0.00389,0.26980
55301591726808920.04800,0.05700,0.01900,-0.07200,0.14400,-1.26000,0.00000,0.00000,0.00000,0.00000,0.03874,-0.04308,0.00000,0.04308,0.03874,0.99998,-0.00452,-0.00482,0.00449,0.99997,-0.00591,0.00485,0.00589,0.99997,-0.00464,-0.00579,-0.00482,0.37639
55301591726808920.04800,0.05700,0.01900,-0.07200,0.14400,-1.26000,0.00000,0.00000,0.00000,0.00000,0.03874,-0.04308,0.00000,0.04308,0.03874,0.99998,-0.00452,-0.00482,0.00449,0.99997,-0.00591,0.00485,0.00589,0.99997,-0.00464,-0.00579,-0.00482,0.37639
55301592386750440.01900,0.05700,-0.01900,-0.18000,0.10800,-0.82800,0.00000,0.00000,0.00000,0.00000,0.02781,-0.03041,0.00000,0.03041,0.02781,1.00000,-0.00143,-0.00197,0.00142,0.99998,-0.00582,0.00198,0.00582,0.99998,-0.00156,-0.00579,-0.00197,0.13848
55301592386750440.01900,0.05700,-0.01900,-0.18000,0.10800,-0.82800,0.00000,0.00000,0.00000,0.00000,0.02781,-0.03041,0.00000,0.03041,0.02781,1.00000,-0.00143,-0.00197,0.00142,0.99998,-0.00582,0.00198,0.00582,0.99998,-0.00156,-0.00579,-0.00197,0.13848
55301593046543530.01000,0.09500,0.00900,-0.14400,0.00000,-1.08000,0.00000,0.00000,0.00000,0.00000,0.03275,-0.03609,0.00000,0.03609,0.03275,0.99995,0.00964,-0.00103,-0.00965,0.99991,-0.00943,0.00094,0.00944,0.99995,0.00943,-0.00964,-0.00099,-0.55497
55301593046543530.01000,0.09500,0.00900,-0.14400,0.00000,-1.08000,0.00000,0.00000,0.00000,0.00000,0.03275,-0.03609,0.00000,0.03609,0.03275,0.99995,0.00964,-0.00103,-0.00965,0.99991,-0.00943,0.00094,0.00944,0.99995,0.00943,-0.00964,-0.00099,-0.55497
55301593706529690.05800,0.07600,0.01900,-0.14400,0.00000,-1.11600,0.00000,0.00000,0.00000,0.00000,0.03695,-0.04097,0.00000,0.04097,0.03695,0.99995,0.00816,-0.00585,-0.00820,0.99994,-0.00749,0.00579,0.00754,0.99995,0.00800,-0.00771,-0.00584,-0.57437
55301594366178902.00200,-0.69000,-0.07700,-0.14400,0.00000,-1.11600,0.00000,0.00000,0.00000,0.00000,0.15110,-0.20578,0.00000,0.20578,0.15110,0.97898,-0.02862,-0.20196,0.04171,0.99727,0.06087,0.19966,-0.06801,0.97750,-0.02724,0.06866,-0.20137,11.76936
55301594366178902.00200,-0.69000,-0.07700,-0.14400,0.00000,-1.11600,0.00000,0.00000,0.00000,0.00000,0.15110,-0.20578,0.00000,0.20578,0.15110,0.97898,-0.02862,-0.20196,0.04171,0.99727,0.06087,0.19966,-0.06801,0.97750,-0.02724,0.06866,-0.20137,11.76936
55301595027353530.24900,0.03800,0.21100,-0.10800,-0.03600,-1.15200,0.00000,0.00000,0.00000,0.00000,0.04896,-0.05532,0.00000,0.05532,0.04896,0.99967,0.00826,-0.02427,-0.00835,0.99996,-0.00352,0.02424,0.00373,0.99970,0.00818,-0.00390,-0.02429,-1.46847
55301595027353530.24900,0.03800,0.21100,-0.10800,-0.03600,-1.15200,0.00000,0.00000,0.00000,0.00000,0.04896,-0.05532,0.00000,0.05532,0.04896,0.99967,0.00826,-0.02427,-0.00835,0.99996,-0.00352,0.02424,0.00373,0.99970,0.00818,-0.00390,-0.02429,-1.46847
55301595686502000.54600,-0.26800,0.26800,-0.10800,-0.10800,-1.15200,0.00000,0.00000,0.00000,0.00000,0.06810,-0.07938,0.00000,0.07938,0.06810,0.99852,-0.00912,-0.05354,0.01050,0.99962,0.02553,0.05329,-0.02606,0.99824,-0.00857,0.02625,-0.05329,3.11332
55301595686502000.54600,-0.26800,0.26800,-0.10800,-0.10800,-1.15200,0.00000,0.00000,0.00000,0.00000,0.06810,-0.07938,0.00000,0.07938,0.06810,0.99852,-0.00912,-0.05354,0.01050,0.99962,0.02553,0.05329,-0.02606,0.99824,-0.00857,0.02625,-0.05329,3.11332
55301596356589680.46900,-0.14400,0.03800,-0.10800,-0.10800,-1.15200,0.00000,0.00000,0.00000,0.00000,0.06391,-0.07398,0.00000,0.07398,0.06391,0.99888,-0.00027,-0.04725,0.00096,0.99989,0.01447,0.04724,-0.01450,0.99878,0.00004,0.01450,-0.04727,2.70834
55301597006206610.51700,-0.23000,-0.05800,-0.14400,0.00000,-1.47600,0.00000,0.00000,0.00000,0.00000,0.07700,-0.09111,0.00000,0.09111,0.07700,0.99849,-0.01382,-0.05318,0.01503,0.99964,0.02239,0.05285,-0.02316,0.99833,-0.01333,0.02345,-0.05282,3.14983
55301597006206610.51700,-0.23000,-0.05800,-0.14400,0.00000,-1.47600,0.00000,0.00000,0.00000,0.00000,0.07700,-0.09111,0.00000,0.09111,0.07700,0.99849,-0.01382,-0.05318,0.01503,0.99964,0.02239,0.05285,-0.02316,0.99833,-0.01333,0.02345,-0.05282,3.14983
55301597666350450.46000,0.08500,0.00900,-0.03600,-0.10800,-1.18800,0.00000,0.00000,0.00000,0.00000,0.06190,-0.07142,0.00000,0.07142,0.06190,0.99875,0.01800,-0.04658,-0.01836,0.99980,-0.00739,0.04644,0.00824,0.99889,0.01782,-0.00862,-0.04656,-2.86259
55301598850183520.39300,-0.06700,0.00900,-0.03600,-0.10800,-1.18800,0.00000,0.00000,0.00000,0.00000,0.05823,-0.06679,0.00000,0.06679,0.05823,0.99920,0.00517,-0.03971,-0.00489,0.99996,0.00708,0.03975,-0.00688,0.99919,0.00532,0.00677,-0.03979,-2.29490
55301598376433540.39300,-0.06700,0.00900,0.00000,0.00000,-1.18800,0.00000,0.00000,0.00000,0.00000,0.05758,-0.06597,0.00000,0.06597,0.05758,0.99920,-0.00276,-0.03981,0.00302,0.99997,0.00660,0.03979,-0.00671,0.99919,-0.00261,0.00677,-0.03979,2.28696
5530159898629583-0.30500,0.10400,0.07600,-0.07200,-0.07200,-0.93600,0.00000,0.00000,0.00000,0.00000,0.00555,-0.00587,0.00000,0.00587,0.00555,0.99942,0.01413,0.03083,-0.01381,0.99985,-0.01066,-0.03098,0.01023,0.99947,0.01391,-0.01053,0.03090,-1.94330
5530159898629583-0.30500,0.10400,0.07600,-0.07200,-0.07200,-0.93600,0.00000,0.00000,0.00000,0.00000,0.00555,-0.00587,0.00000,0.00587,0.00555,0.99942,0.01413,0.03083,-0.01381,0.99985,-0.01066,-0.03098,0.01023,0.99947,0.01391,-0.01053,0.03090,-1.94330
55301599646442760.22000,0.05700,-0.07700,-0.03600,-0.18000,-0.86400,0.00000,0.00000,0.00000,0.00000,0.03834,-0.04261,0.00000,0.04261,0.03834,0.99954,0.02000,-0.02266,-0.02012,0.99979,-0.00491,0.02255,0.00536,0.99973,0.01989,-0.00579,-0.02267,-1.73156
5530160082971199-0.26700,0.37300,0.03800,-0.03600,-0.18000,-0.86400,0.00000,0.00000,0.00000,0.00000,0.00449,-0.00474,0.00000,0.00474,0.00449,0.99850,0.04851,0.02554,-0.04752,0.99815,-0.03798,-0.02734,0.03671,0.99895,0.04776,-0.03775,0.02709,-3.14267
5530160030780121-0.26700,0.37300,0.03800,0.03600,-0.39600,-0.79200,0.00000,0.00000,0.00000,0.00000,0.00073,-0.00077,0.00000,0.00077,0.00073,0.99757,0.06510,0.02501,-0.06412,0.99722,-0.03805,-0.02742,0.03635,0.99896,0.06439,-0.03775,0.02709,-3.99890
55301600966757381.47500,0.03800,0.00900,0.10800,-0.54000,-1.26000,0.00000,0.00000,0.00000,0.00000,0.11899,-0.15181,0.00000,0.15181,0.11899,0.98801,0.04658,-0.14722,-0.04650,0.99891,0.00401,0.14725,0.00289,0.98910,0.04653,-0.00389,-0.14803,-8.88286
5530160162607430-1.30100,0.00000,0.09600,0.18000,-0.79200,-1.54800,0.00000,0.00000,0.00000,0.00000,-0.05454,0.05303,0.00000,-0.05303,-0.05454,0.98978,0.05768,0.13041,-0.05733,0.99833,-0.00639,-0.13056,-0.00115,0.99144,0.05772,-0.00009,0.13064,-8.19800
5530160162607430-1.30100,0.00000,0.09600,0.18000,-0.79200,-1.54800,0.00000,0.00000,0.00000,0.00000,-0.05454,0.05303,0.00000,-0.05303,-0.05454,0.98978,0.05768,0.13041,-0.05733,0.99833,-0.00639,-0.13056,-0.00115,0.99144,0.05772,-0.00009,0.13064,-8.19800
5530160228642584-0.03800,0.20000,0.00000,0.28800,-1.00800,-2.01600,0.00000,0.00000,0.00000,0.00000,0.04478,-0.05027,0.00000,0.05027,0.04478,0.99564,0.09330,0.00258,-0.09323,0.99547,-0.01862,-0.00431,0.01830,0.99982,0.09303,-0.02031,0.00386,-5.35526
5530160228642584-0.03800,0.20000,0.00000,0.28800,-1.00800,-2.01600,0.00000,0.00000,0.00000,0.00000,0.04478,-0.05027,0.00000,0.05027,0.04478,0.99564,0.09330,0.00258,-0.09323,0.99547,-0.01862,-0.00431,0.01830,0.99982,0.09303,-0.02031,0.00386,-5.35526
5530160294633892-0.39100,0.21000,0.06700,0.46800,-1.36800,-2.26800,0.00000,0.00000,0.00000,0.00000,0.02496,-0.02718,0.00000,0.02718,0.02496,0.99155,0.12416,0.03752,-0.12334,0.99209,-0.02336,-0.04012,0.01853,0.99902,0.12407,-0.02122,0.03959,-7.45235
5530160294633892-0.39100,0.21000,0.06700,0.46800,-1.36800,-2.26800,0.00000,0.00000,0.00000,0.00000,0.02496,-0.02718,0.00000,0.02718,0.02496,0.99155,0.12416,0.03752,-0.12334,0.99209,-0.02336,-0.04012,0.01853,0.99902,0.12407,-0.02122,0.03959,-7.45235
5530160364412046-0.03800,0.10400,0.02900,0.50400,-1.51200,-2.26800,0.00000,0.00000,0.00000,0.00000,0.04705,-0.05301,0.00000,0.05301,0.04705,0.99225,0.12424,0.00345,-0.12421,0.99222,-0.00835,-0.00446,0.00786,0.99996,0.12436,-0.01055,0.00391,-7.13941
55301604266040451.68600,0.40100,0.03800,0.46800,-1.47600,-2.26800,0.00000,0.00000,0.00000,0.00000,0.14610,-0.19684,0.00000,0.19684,0.14610,0.97658,0.13160,-0.17021,-0.13598,0.99061,-0.01429,0.16673,0.03710,0.98531,0.13123,-0.03996,-0.16821,-12.42399
55301604266040451.68600,0.40100,0.03800,0.46800,-1.47600,-2.26800,0.00000,0.00000,0.00000,0.00000,0.14610,-0.19684,0.00000,0.19684,0.14610,0.97658,0.13160,-0.17021,-0.13598,0.99061,-0.01429,0.16673,0.03710,0.98531,0.13123,-0.03996,-0.16821,-12.42399
5530160491760506-0.55400,-0.14400,-0.06700,0.43200,-2.34000,-1.87200,0.00000,0.00000,0.00000,0.00000,0.00263,-0.00277,0.00000,0.00277,0.00263,0.98383,0.16893,0.05943,-0.16973,0.98545,0.00849,-0.05713,-0.01844,0.99820,0.17015,0.01475,0.05649,-10.31633
5530160558656968-0.39100,0.13300,0.00900,0.57600,-3.09600,-1.83600,0.00000,0.00000,0.00000,0.00000,0.01474,-0.01581,0.00000,0.01581,0.01474,0.96674,0.25306,0.03714,-0.25256,0.96742,-0.01789,-0.04045,0.00792,0.99915,0.25562,-0.01350,0.03969,-14.81948
5530160558656968-0.39100,0.13300,0.00900,0.57600,-3.09600,-1.83600,0.00000,0.00000,0.00000,0.00000,0.01474,-0.01581,0.00000,0.01581,0.01474,0.96674,0.25306,0.03714,-0.25256,0.96742,-0.01789,-0.04045,0.00792,0.99915,0.25562,-0.01350,0.03969,-14.81948
55301606314468920.02900,0.12400,-0.01900,0.57600,-3.09600,-1.83600,0.00000,0.00000,0.00000,0.00000,0.04227,-0.04726,0.00000,0.04726,0.04227,0.96942,0.24537,-0.00392,-0.24539,0.96940,-0.00643,0.00222,0.00720,0.99997,0.24769,-0.01260,-0.00299,-14.20532
5530160690626353-0.23800,0.14300,0.16300,0.46800,-3.81600,-2.16000,0.00000,0.00000,0.00000,0.00000,0.04114,-0.04592,0.00000,0.04592,0.04114,0.95315,0.30175,0.02140,-0.30149,0.95336,-0.01482,-0.02488,0.00768,0.99966,0.30630,-0.01438,0.02413,-17.60851
