5531264199916996,9066231,-0.00900,0.08500,-0.01900,-0.21600,0.21600,0.07200,0.00000,0.00000,0.00000,0.00000,0.00355,-0.00373,0.00000,0.00373,0.00355,0.99996,-0.00872,0.00096,0.00872,0.99992,-0.00871,-0.00088,0.00872,0.99996,-0.00882,-0.00861,0.00089,0.50241
5531264199916996,9066231,-0.00900,0.08500,-0.01900,-0.21600,0.21600,0.07200,0.00000,0.00000,0.00000,0.00000,0.00355,-0.00373,0.00000,0.00373,0.00355,0.99996,-0.00872,0.00096,0.00872,0.99992,-0.00871,-0.00088,0.00872,0.99996,-0.00882,-0.00861,0.00089,0.50241
5531264265913227,9070077,0.06700,-0.01000,-0.01900,-0.21600,0.21600,0.07200,0.00000,0.00000,0.00000,0.00000,0.00930,-0.00985,0.00000,0.00985,0.00930,0.99983,-0.01732,-0.00684,0.01733,0.99985,0.00070,0.00683,-0.00082,0.99998,-0.01731,0.00102,-0.00681,1.06735
5531264265913227,9070077,0.06700,-0.01000,-0.01900,-0.21600,0.21600,0.07200,0.00000,0.00000,0.00000,0.00000,0.00930,-0.00985,0.00000,0.00985,0.00930,0.99983,-0.01732,-0.00684,0.01733,0.99985,0.00070,0.00683,-0.00082,0.99998,-0.01731,0.00102,-0.00681,1.06735
5531264332594919,9752384,0.04800,0.03700,0.00000,-0.21600,0.21600,0.07200,0.00000,0.00000,0.00000,0.00000,0.00772,-0.00816,0.00000,0.00816,0.00772,0.99990,-0.01298,-0.00482,0.01296,0.99991,-0.00396,0.00487,0.00389,0.99998,-0.01302,-0.00374,-0.00486,0.79352
5531264332594919,9752384,0.04800,0.03700,0.00000,-0.21600,0.21600,0.07200,0.00000,0.00000,0.00000,0.00000,0.00772,-0.00816,0.00000,0.00816,0.00772,0.99990,-0.01298,-0.00482,0.01296,0.99991,-0.00396,0.00487,0.00389,0.99998,-0.01302,-0.00374,-0.00486,0.79352
5531264397919765,9079384,0.04800,0.00900,0.04800,-0.21600,0.18000,0.07200,0.00000,0.00000,0.00000,0.00000,0.00774,-0.00817,0.00000,0.00817,0.00774,0.99991,-0.01268,-0.00478,0.01267,0.99992,-0.00112,0.00479,0.00106,0.99999,-0.01269,-0.00091,-0.00478,0.77632
5531264397919765,9079384,0.04800,0.00900,0.04800,-0.21600,0.18000,0.07200,0.00000,0.00000,0.00000,0.00000,0.00774,-0.00817,0.00000,0.00817,0.00774,0.99991,-0.01268,-0.00478,0.01267,0.99992,-0.00112,0.00479,0.00106,0.99999,-0.01269,-0.00091,-0.00478,0.77632
5531264463916765,9043615,0.02900,-0.01000,0.02900,-0.21600,0.18000,0.07200,0.00000,0.00000,0.00000,0.00000,0.00655,-0.00691,0.00000,0.00691,0.00655,0.99989,-0.01463,-0.00292,0.01463,0.99989,0.00079,0.00291,-0.00084,1.00000,-0.01462,0.00101,-0.00289,0.85478
5531264463916765,9043615,0.02900,-0.01000,0.02900,-0.21600,0.18000,0.07200,0.00000,0.00000,0.00000,0.00000,0.00655,-0.00691,0.00000,0.00691,0.00655,0.99989,-0.01463,-0.00292,0.01463,0.99989,0.00079,0.00291,-0.00084,1.00000,-0.01462,0.00101,-0.00289,0.85478
5531264529918227,9072692,0.04800,-0.01900,-0.02900,-0.21600,0.18000,0.10800,0.00000,0.00000,0.00000,0.00000,0.00690,-0.00728,0.00000,0.00728,0.00690,0.99987,-0.01535,-0.00495,0.01536,0.99988,0.00168,0.00492,-0.00175,0.99999,-0.01533,0.00193,-0.00490,0.92429
5531264529918227,9072692,0.04800,-0.01900,-0.02900,-0.21600,0.18000,0.10800,0.00000,0.00000,0.00000,0.00000,0.00690,-0.00728,0.00000,0.00728,0.00690,0.99987,-0.01535,-0.00495,0.01536,0.99988,0.00168,0.00492,-0.00175,0.99999,-0.01533,0.00193,-0.00490,0.92429
5531264595918381,9073385,0.04800,-0.01900,-0.01900,-0.10800,0.18000,0.03600,0.00000,0.00000,0.00000,0.00000,0.00591,-0.00623,0.00000,0.00623,0.00591,0.99986,-0.01605,-0.00493,0.01605,0.99987,0.00166,0.00490,-0.00174,0.99999,-0.01603,0.00193,-0.00489,0.96225
5531264595918381,9073385,0.04800,-0.01900,-0.01900,-0.10800,0.18000,0.03600,0.00000,0.00000,0.00000,0.00000,0.00591,-0.00623,0.00000,0.00623,0.00591,0.99986,-0.01605,-0.00493,0.01605,0.99987,0.00166,0.00490,-0.00174,0.99999,-0.01603,0.00193,-0.00489,0.96225
5531264661918919,9078384,0.00000,0.04700,-0.01900,-0.28800,0.28800,-0.18000,0.00000,0.00000,0.00000,0.00000,0.01415,-0.01509,0.00000,0.01509,0.01415,0.99984,-0.01795,0.00005,0.01795,0.99983,-0.00497,0.00004,0.00497,0.99999,-0.01801,-0.00476,-0.00002,1.02832
5531264661918919,9078384,0.00000,0.04700,-0.01900,-0.28800,0.28800,-0.18000,0.00000,0.00000,0.00000,0.00000,0.01415,-0.01509,0.00000,0.01509,0.01415,0.99984,-0.01795,0.00005,0.01795,0.99983,-0.00497,0.00004,0.00497,0.99999,-0.01801,-0.00476,-0.00002,1.02832
5531264727934227,9086616,0.04800,-0.04800,0.00000,-0.28800,0.25200,-0.21600,0.00000,0.00000,0.00000,0.00000,0.01893,-0.02034,0.00000,0.02034,0.01893,0.99971,-0.02346,-0.00499,0.02348,0.99971,0.00447,0.00488,-0.00459,0.99998,-0.02341,0.00486,-0.00486,1.37444
5531264727934227,9086616,0.04800,-0.04800,0.00000,-0.28800,0.25200,-0.21600,0.00000,0.00000,0.00000,0.00000,0.01893,-0.02034,0.00000,0.02034,0.01893,0.99971,-0.02346,-0.00499,0.02348,0.99971,0.00447,0.00488,-0.00459,0.99998,-0.02341,0.00486,-0.00486,1.37444
5531264793919535,9014693,0.02000,0.00900,0.04800,-0.28800,0.25200,-0.21600,0.00000,0.00000,0.00000,0.00000,0.01667,-0.01784,0.00000,0.01784,0.01667,0.99983,-0.01840,-0.00196,0.01840,0.99983,-0.00116,0.00198,0.00112,1.00000,-0.01841,-0.00091,-0.00196,1.06017
5531264793919535,9014693,0.02000,0.00900,0.04800,-0.28800,0.25200,-0.21600,0.00000,0.00000,0.00000,0.00000,0.01667,-0.01784,0.00000,0.01784,0.01667,0.99983,-0.01840,-0.00196,0.01840,0.99983,-0.00116,0.00198,0.00112,1.00000,-0.01841,-0.00091,-0.00196,1.06017
5531264859916996,9073308,0.01000,0.00000,0.01000,-0.25200,0.18000,-0.39600,0.00000,0.00000,0.00000,0.00000,0.02035,-0.02191,0.00000,0.02191,0.02035,0.99991,-0.01358,-0.00101,0.01358,0.99991,-0.00017,0.00101,0.00016,1.00000,-0.01358,-0.00000,-0.00100,0.78059
5531264859916996,9073308,0.01000,0.00000,0.01000,-0.25200,0.18000,-0.39600,0.00000,0.00000,0.00000,0.00000,0.02035,-0.02191,0.00000,0.02191,0.02035,0.99991,-0.01358,-0.00101,0.01358,0.99991,-0.00017,0.00101,0.00016,1.00000,-0.01358,-0.00000,-0.00100,0.78059
5531264925916304,9069000,0.00000,0.03700,-0.02900,-0.14400,0.07200,-0.32400,0.00000,0.00000,0.00000,0.00000,0.01406,-0.01500,0.00000,0.01500,0.01406,1.00000,-0.00180,-0.00003,0.00180,0.99999,-0.00377,0.00004,0.00377,0.99999,-0.00185,-0.00375,-0.00003,0.10279
5531264925916304,9069000,0.00000,0.03700,-0.02900,-0.14400,0.07200,-0.32400,0.00000,0.00000,0.00000,0.00000,0.01406,-0.01500,0.00000,0.01500,0.01406,1.00000,-0.00180,-0.00003,0.00180,0.99999,-0.00377,0.00004,0.00377,0.99999,-0.00185,-0.00375,-0.00003,0.10279
5531264991914073,8760692,0.06700,0.03700,0.00000,-0.10800,0.07200,-0.28800,0.00000,0.00000,0.00000,0.00000,0.01648,-0.01764,0.00000,0.01764,0.01648,0.99998,-0.00162,-0.00677,0.00159,0.99999,-0.00377,0.00678,0.00376,0.99997,-0.00166,-0.00374,-0.00678,0.39958
5531264991914073,8760692,0.06700,0.03700,0.00000,-0.10800,0.07200,-0.28800,0.00000,0.00000,0.00000,0.00000,0.01648,-0.01764,0.00000,0.01764,0.01648,0.99998,-0.00162,-0.00677,0.00159,0.99999,-0.00377,0.00678,0.00376,0.99997,-0.00166,-0.00374,-0.00678,0.39958
